Views,Readers,Comments,Recommends,StartWriting,LastUpdate,Status,Size,SizeType,Author,FanficsTitle,FanficsType
70135,1043,214,3,30.05.2014,16.09.2014,Закончен,268,Макси,Queen V,"Верни доверие, или пять галлеонов",гет
5883,283,8,0,16.09.2014,16.09.2014,Закончен,18,Мини,Астрея,Размен,гет
17937,1240,50,4,15.09.2014,15.09.2014,Закончен,20,Мини,tuuli,Слезы Нимуэ,слэш
10232,570,22,0,15.09.2014,15.09.2014,Закончен,10,Мини,Астрея,Санта Клауса вызывали?,гет
5054,108,5,0,15.09.2014,15.09.2014,Закончен,11,Мини,Xelga,"Veni, vidi, vici",гет
311929,4971,424,9,07.10.2013,14.09.2014,Заморожен,212,Макси,kroki,Мастер Рун,гет
12694,95,7,0,03.05.2014,14.09.2014,Заморожен,143,Миди,Тень сомнения,Тёплая зима,гет
10175,481,25,1,13.09.2014,13.09.2014,Закончен,34,Мини,Астрея,"Алло, мы ищем таланты!",гет
4400,194,13,1,13.09.2014,13.09.2014,Закончен,21,Мини,Астрея,Настоящие охотники на кракозябров,джен
19648,1546,34,2,12.09.2014,12.09.2014,Закончен,15,Мини,Niel Ellington,Части одной души,слэш
40593,1415,70,2,10.09.2014,12.09.2014,Заморожен,48,Макси,valsharen,Одиннадцать друзей Поттера,джен
14012,567,27,0,12.09.2014,12.09.2014,Закончен,9,Мини,Астрея,Выбор,гет
26259,1988,301,12,12.09.2014,12.09.2014,Закончен,11,Мини,Nikol Hatter,Редакторы Гарри Поттера,слэш
6804,146,3,1,17.07.2014,11.09.2014,Закончен,44,Мини,Арахнид,Ночи Азкабана,слэш
124466,1275,598,11,15.11.2013,11.09.2014,Заморожен,210,Макси,Мышилла,Гарри Поттер и Изнанка Мира,джен
9994,482,23,2,11.09.2014,11.09.2014,Закончен,22,Мини,Астрея,Северус Снейп и День Забот,джен
15449,623,22,2,10.09.2014,10.09.2014,Закончен,23,Мини,simsus,Опоздавшие в лето,гет
2623,61,9,1,10.09.2014,10.09.2014,Закончен,10,Мини,Rei_Alani,Страшный сон,джен
3711,139,21,2,10.09.2014,10.09.2014,Закончен,9,Мини,Птица Элис,Торговка страхами,джен
